"ElectionDate","Month","Day","Year","RaceCode","id","OfficeDesc","CountyCode","countynum","CountyName","NYT Mention","TBT Mention","Salience"
"11/7/1978",11,7,1978,4,"A041978","Executive [Cabinet]  (rev. Art. IV","HOL",30,"Holmes",,,
"11/7/1978",11,7,1978,4,"A041978","Executive [Cabinet]  (rev. Art. IV","IND",31,"Indian River",,,
"11/7/1978",11,7,1978,4,"A041978","Executive [Cabinet]  (rev. Art. IV","JAC",32,"Jackson",,,
"11/7/1978",11,7,1978,4,"A041978","Executive [Cabinet]  (rev. Art. IV","JEF",33,"Jefferson",,,
"11/7/1978",11,7,1978,4,"A041978","Executive [Cabinet]  (rev. Art. IV","LAF",34,"Lafayette",,,
"11/7/1978",11,7,1978,4,"A041978","Executive [Cabinet]  (rev. Art. IV","LAK",35,"Lake",,,
"11/7/1978",11,7,1978,4,"A041978","Executive [Cabinet]  (rev. Art. IV","LEE",36,"Lee",,,
"11/7/1978",11,7,1978,4,"A041978","Executive [Cabinet]  (rev. Art. IV","LEO",37,"Leon",,,
"11/7/1978",11,7,1978,4,"A041978","Executive [Cabinet]  (rev. Art. IV","LEV",38,"Levy",,,
"11/7/1978",11,7,1978,4,"A041978","Executive [Cabinet]  (rev. Art. IV","LIB",39,"Liberty",,,
"11/7/1978",11,7,1978,4,"A041978","Executive [Cabinet]  (rev. Art. IV","MAD",40,"Madison",,,
"11/7/1978",11,7,1978,4,"A041978","Executive [Cabinet]  (rev. Art. IV","MAN",41,"Manatee",,,
"11/7/1978",11,7,1978,4,"A041978","Executive [Cabinet]  (rev. Art. IV","MON",42,"Monroe",,,
"11/7/1978",11,7,1978,4,"A041978","Executive [Cabinet]  (rev. Art. IV","MRN",43,"Marion",,,
"11/7/1978",11,7,1978,4,"A041978","Executive [Cabinet]  (rev. Art. IV","MRT",44,"Martin",,,
"11/7/1978",11,7,1978,4,"A041978","Executive [Cabinet]  (rev. Art. IV","NAS",45,"Nassau",,,
"11/7/1978",11,7,1978,4,"A041978","Executive [Cabinet]  (rev. Art. IV","OKA",46,"Okaloosa",,,
"11/7/1978",11,7,1978,4,"A041978","Executive [Cabinet]  (rev. Art. IV","OKE",47,"Okeechobee",,,
"11/7/1978",11,7,1978,4,"A041978","Executive [Cabinet]  (rev. Art. IV","ORA",48,"Orange",,,
"11/7/1978",11,7,1978,4,"A041978","Executive [Cabinet]  (rev. Art. IV","OSC",49,"Osceola",,,
"11/7/1978",11,7,1978,4,"A041978","Executive [Cabinet]  (rev. Art. IV","PAL",50,"Palm Beach",,,
"11/7/1978",11,7,1978,4,"A041978","Executive [Cabinet]  (rev. Art. IV","PAS",51,"Pasco",,,
"11/7/1978",11,7,1978,4,"A041978","Executive [Cabinet]  (rev. Art. IV","PIN",52,"Pinellas",,,
"11/7/1978",11,7,1978,4,"A041978","Executive [Cabinet]  (rev. Art. IV","POL",53,"Polk",,,
"11/7/1978",11,7,1978,4,"A041978","Executive [Cabinet]  (rev. Art. IV","PUT",54,"Putnam",,,
"11/7/1978",11,7,1978,4,"A041978","Executive [Cabinet]  (rev. Art. IV","SAN",55,"Santa Rosa",,,
"11/7/1978",11,7,1978,4,"A041978","Executive [Cabinet]  (rev. Art. IV","SAR",56,"Sarasota",,,
"11/7/1978",11,7,1978,4,"A041978","Executive [Cabinet]  (rev. Art. IV","SEM",57,"Seminole",,,
"11/7/1978",11,7,1978,4,"A041978","Executive [Cabinet]  (rev. Art. IV","STJ",58,"St. Johns",,,
"11/7/1978",11,7,1978,4,"A041978","Executive [Cabinet]  (rev. Art. IV","STL",59,"St. Lucie",,,
"11/7/1978",11,7,1978,4,"A041978","Executive [Cabinet]  (rev. Art. IV","SUM",60,"Sumter",,,
"11/7/1978",11,7,1978,4,"A041978","Executive [Cabinet]  (rev. Art. IV","SUW",61,"Suwannee",,,
"11/7/1978",11,7,1978,4,"A041978","Executive [Cabinet]  (rev. Art. IV","TAY",62,"Taylor",,,
"11/7/1978",11,7,1978,4,"A041978","Executive [Cabinet]  (rev. Art. IV","UNI",63,"Union",,,
"11/7/1978",11,7,1978,4,"A041978","Executive [Cabinet]  (rev. Art. IV","VOL",64,"Volusia",,,
"11/7/1978",11,7,1978,4,"A041978","Executive [Cabinet]  (rev. Art. IV","WAK",65,"Wakulla",,,
"11/7/1978",11,7,1978,4,"A041978","Executive [Cabinet]  (rev. Art. IV","WAL",66,"Walton",,,
"11/7/1978",11,7,1978,4,"A041978","Executive [Cabinet]  (rev. Art. IV","WAS",67,"Washington",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","ALA",1,"Alachua",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","BAK",2,"Baker",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","BAY",3,"Bay",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","BRA",4,"Bradford",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","BRE",5,"Brevard",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","BRO",6,"Broward",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","CAL",7,"Calhoun",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","CHA",8,"Charlotte",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","CIT",9,"Citrus",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","CLA",10,"Clay",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","CLL",11,"Collier",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","CLM",12,"Columbia",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","DAD",13,"Miami-Dade",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","DES",14,"Desoto",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","DIX",15,"Dixie",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","DUV",16,"Duval",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","ESC",17,"Escambia",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","FLA",18,"Flagler",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","FRA",19,"Franklin",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","GAD",20,"Gadsden",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","GIL",21,"Gilchrist",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","GLA",22,"Glades",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","GUL",23,"Gulf",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","HAM",24,"Hamilton",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","HAR",25,"Hardee",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","HEN",26,"Hendry",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","HER",27,"Hernando",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","HIG",28,"Highlands",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","HIL",29,"Hillsborough",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","HOL",30,"Holmes",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","IND",31,"Indian River",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","JAC",32,"Jackson",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","JEF",33,"Jefferson",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","LAF",34,"Lafayette",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","LAK",35,"Lake",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","LEE",36,"Lee",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","LEO",37,"Leon",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","LEV",38,"Levy",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","LIB",39,"Liberty",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","MAD",40,"Madison",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","MAN",41,"Manatee",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","MON",42,"Monroe",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","MRN",43,"Marion",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","MRT",44,"Martin",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","NAS",45,"Nassau",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","OKA",46,"Okaloosa",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","OKE",47,"Okeechobee",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","ORA",48,"Orange",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","OSC",49,"Osceola",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","PAL",50,"Palm Beach",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","PAS",51,"Pasco",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","PIN",52,"Pinellas",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","POL",53,"Polk",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","PUT",54,"Putnam",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","SAN",55,"Santa Rosa",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","SAR",56,"Sarasota",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","SEM",57,"Seminole",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","STJ",58,"St. Johns",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","STL",59,"St. Lucie",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","SUM",60,"Sumter",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","SUW",61,"Suwannee",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","TAY",62,"Taylor",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","UNI",63,"Union",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","VOL",64,"Volusia",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","WAK",65,"Wakulla",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","WAL",66,"Walton",,,
"11/7/1978",11,7,1978,5,"A051978","Executive [Public Service Commission and Public Counsel]  (rev. Art. IV","WAS",67,"Washington",,,
"11/7/1978",11,7,1978,6,"A061978","Judiciary [Selection and retention of circuit and county judges] (rev. Art. V","ALA",1,"Alachua",,,
"11/7/1978",11,7,1978,6,"A061978","Judiciary [Selection and retention of circuit and county judges] (rev. Art. V","BAK",2,"Baker",,,
"11/7/1978",11,7,1978,6,"A061978","Judiciary [Selection and retention of circuit and county judges] (rev. Art. V","BAY",3,"Bay",,,
"11/7/1978",11,7,1978,6,"A061978","Judiciary [Selection and retention of circuit and county judges] (rev. Art. V","BRA",4,"Bradford",,,
"11/7/1978",11,7,1978,6,"A061978","Judiciary [Selection and retention of circuit and county judges] (rev. Art. V","BRE",5,"Brevard",,,
"11/7/1978",11,7,1978,6,"A061978","Judiciary [Selection and retention of circuit and county judges] (rev. Art. V","BRO",6,"Broward",,,
"11/7/1978",11,7,1978,6,"A061978","Judiciary [Selection and retention of circuit and county judges] (rev. Art. V","CAL",7,"Calhoun",,,
"11/7/1978",11,7,1978,6,"A061978","Judiciary [Selection and retention of circuit and county judges] (rev. Art. V","CHA",8,"Charlotte",,,
"11/7/1978",11,7,1978,6,"A061978","Judiciary [Selection and retention of circuit and county judges] (rev. Art. V","CIT",9,"Citrus",,,
"11/7/1978",11,7,1978,6,"A061978","Judiciary [Selection and retention of circuit and county judges] (rev. Art. V","CLA",10,"Clay",,,
"11/7/1978",11,7,1978,6,"A061978","Judiciary [Selection and retention of circuit and county judges] (rev. Art. V","CLL",11,"Collier",,,
"11/7/1978",11,7,1978,6,"A061978","Judiciary [Selection and retention of circuit and county judges] (rev. Art. V","CLM",12,"Columbia",,,
"11/7/1978",11,7,1978,6,"A061978","Judiciary [Selection and retention of circuit and county judges] (rev. Art. V","DAD",13,"Miami-Dade",,,
"11/7/1978",11,7,1978,6,"A061978","Judiciary [Selection and retention of circuit and county judges] (rev. Art. V","DES",14,"Desoto",,,
"11/7/1978",11,7,1978,6,"A061978","Judiciary [Selection and retention of circuit and county judges] (rev. Art. V","DIX",15,"Dixie",,,
"11/7/1978",11,7,1978,6,"A061978","Judiciary [Selection and retention of circuit and county judges] (rev. Art. V","DUV",16,"Duval",,,
"11/7/1978",11,7,1978,6,"A061978","Judiciary [Selection and retention of circuit and county judges] (rev. Art. V","ESC",17,"Escambia",,,
"11/7/1978",11,7,1978,6,"A061978","Judiciary [Selection and retention of circuit and county judges] (rev. Art. V","FLA",18,"Flagler",,,
"11/7/1978",11,7,1978,6,"A061978","Judiciary [Selection and retention of circuit and county judges] (rev. Art. V","FRA",19,"Franklin",,,
"11/7/1978",11,7,1978,6,"A061978","Judiciary [Selection and retention of circuit and county judges] (rev. Art. V","GAD",20,"Gadsden",,,
"11/7/1978",11,7,1978,6,"A061978","Judiciary [Selection and retention of circuit and county judges] (rev. Art. V","GIL",21,"Gilchrist",,,
"11/7/1978",11,7,1978,6,"A061978","Judiciary [Selection and retention of circuit and county judges] (rev. Art. V","GLA",22,"Glades",,,
"11/7/1978",11,7,1978,6,"A061978","Judiciary [Selection and retention of circuit and county judges] (rev. Art. V","GUL",23,"Gulf",,,
"11/7/1978",11,7,1978,6,"A061978","Judiciary [Selection and retention of circuit and county judges] (rev. Art. V","HAM",24,"Hamilton",,,
"11/7/1978",11,7,1978,6,"A061978","Judiciary [Selection and retention of circuit and county judges] (rev. Art. V","HAR",25,"Hardee",,,
"11/7/1978",11,7,1978,6,"A061978","Judiciary [Selection and retention of circuit and county judges] (rev. Art. V","HEN",26,"Hendry",,,
"11/7/1978",11,7,1978,6,"A061978","Judiciary [Selection and retention of circuit and county judges] (rev. Art. V","HER",27,"Hernando",,,
"11/7/1978",11,7,1978,6,"A061978","Judiciary [Selection and retention of circuit and county judges] (rev. Art. V","HIG",28,"Highlands",,,
"11/7/1978",11,7,1978,6,"A061978","Judiciary [Selection and retention of circuit and county judges] (rev. Art. V","HIL",29,"Hillsborough",,,
"11/7/1978",11,7,1978,6,"A061978","Judiciary [Selection and retention of circuit and county judges] (rev. Art. V","HOL",30,"Holmes",,,
"11/7/1978",11,7,1978,6,"A061978","Judiciary [Selection and retention of circuit and county judges] (rev. Art. V","IND",31,"Indian River",,,
"11/7/1978",11,7,1978,6,"A061978","Judiciary [Selection and retention of circuit and county judges] (rev. Art. V","JAC",32,"Jackson",,,
"11/7/1978",11,7,1978,6,"A061978","Judiciary [Selection and retention of circuit and county judges] (rev. Art. V","JEF",33,"Jefferson",,,
"11/7/1978",11,7,1978,6,"A061978","Judiciary [Selection and retention of circuit and county judges] (rev. Art. V","LAF",34,"Lafayette",,,
"11/7/1978",11,7,1978,6,"A061978","Judiciary [Selection and retention of circuit and county judges] (rev. Art. V","LAK",35,"Lake",,,
"11/7/1978",11,7,1978,6,"A061978","Judiciary [Selection and retention of circuit and county judges] (rev. Art. V","LEE",36,"Lee",,,
"11/7/1978",11,7,1978,6,"A061978","Judiciary [Selection and retention of circuit and county judges] (rev. Art. V","LEO",37,"Leon",,,
"11/7/1978",11,7,1978,6,"A061978","Judiciary [Selection and retention of circuit and county judges] (rev. Art. V","LEV",38,"Levy",,,
"11/7/1978",11,7,1978,6,"A061978","Judiciary [Selection and retention of circuit and county judges] (rev. Art. V","LIB",39,"Liberty",,,
"11/7/1978",11,7,1978,6,"A061978","Judiciary [Selection and retention of circuit and county judges] (rev. Art. V","MAD",40,"Madison",,,
"11/7/1978",11,7,1978,6,"A061978","Judiciary [Selection and retention of circuit and county judges] (rev. Art. V","MAN",41,"Manatee",,,
"11/7/1978",11,7,1978,6,"A061978","Judiciary [Selection and retention of circuit and county judges] (rev. Art. V","MON",42,"Monroe",,,
"11/7/1978",11,7,1978,6,"A061978","Judiciary [Selection and retention of circuit and county judges] (rev. Art. V","MRN",43,"Marion",,,
"11/7/1978",11,7,1978,6,"A061978","Judiciary [Selection and retention of circuit and county judges] (rev. Art. V","MRT",44,"Martin",,,
"11/7/1978",11,7,1978,6,"A061978","Judiciary [Selection and retention of circuit and county judges] (rev. Art. V","NAS",45,"Nassau",,,
"11/7/1978",11,7,1978,6,"A061978","Judiciary [Selection and retention of circuit and county judges] (rev. Art. V","OKA",46,"Okaloosa",,,
